listing_id,brand,category,gender,gender_source,gender_conflict_flag,material,size,condition,condition_token,age_months,age_bin_token,older_listing_flag,listing_lifecycle_action,age_policy_override_applied,original_price,provider_price,tier_primary,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,final_quality_score_0_100,final_listing_decision,decision_label,effective_listing_decision,effective_decision_label,final_reviewer_note,listing_parent_id,gender_variant_type,gender_policy_override_applied,gender_policy_reason
L0332,Aurelia,Dress,Women,category_derived,0,Linen,L,Like New,2,5,2,0,active_current_cycle,0,3400,250,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0332,base,0,allowed_gender_selection
L0332__G_MEN,Aurelia,Dress,Men,user_selected,1,Linen,L,Like New,2,5,2,0,active_current_cycle,0,3400,250,Tier 3,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0332,explicit_men_conflict,1,gender_category_conflict_review
L0333,Libas,Kurta,Unisex,category_derived,0,Cotton,S,Used,3,10,4,1,needs_reapproval_or_removal,1,3000,150,Tier 3,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0333,base,0,allowed_gender_selection
L0333__G_WOMEN,Libas,Kurta,Women,user_selected,0,Cotton,S,Used,3,10,4,1,needs_reapproval_or_removal,1,3000,150,Tier 3,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0333,explicit_women_allowed,0,allowed_gender_selection
L0333__G_MEN,Libas,Kurta,Men,user_selected,0,Cotton,S,Used,3,10,4,1,needs_reapproval_or_removal,1,3000,150,Tier 3,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0333,explicit_men_allowed,0,allowed_gender_selection
L0334,Max Fashion,Jeans,Unisex,category_derived,0,Denim,M,New,1,2,1,0,active_current_cycle,0,2600,250,Tier 3,25.0,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,L0334,base,0,allowed_gender_selection
L0334__G_WOMEN,Max Fashion,Jeans,Women,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,2600,250,Tier 3,25.0,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,L0334,explicit_women_allowed,0,allowed_gender_selection
L0334__G_MEN,Max Fashion,Jeans,Men,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,2600,250,Tier 3,25.0,0,0,20,20,80,Review,1,Review,1,Price deviation penalty -20,L0334,explicit_men_allowed,0,allowed_gender_selection
L0335,Reliance Trends,Shirt,Unisex,category_derived,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,2800,200,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0335,base,0,allowed_gender_selection
L0335__G_WOMEN,Reliance Trends,Shirt,Women,user_selected,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,2800,200,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0335,explicit_women_allowed,0,allowed_gender_selection
L0335__G_MEN,Reliance Trends,Shirt,Men,user_selected,0,Cotton,L,Like New,2,6,2,0,active_current_cycle,0,2800,200,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0335,explicit_men_allowed,0,allowed_gender_selection
L0336,Pantaloons,Top,Women,category_derived,0,Cotton,M,Used,3,8,3,0,active_current_cycle,0,4200,200,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0336,base,0,allowed_gender_selection
L0336__G_MEN,Pantaloons,Top,Men,user_selected,1,Cotton,M,Used,3,8,3,0,active_current_cycle,0,4200,200,Tier 3,0.0,18,8,0,26,74,Approve,0,Review,1,Condition penalty -18; Age penalty -8,L0336,explicit_men_conflict,1,gender_category_conflict_review
L0337,Roadster,Jeans,Unisex,category_derived,0,Denim,L,New,1,3,1,0,active_current_cycle,0,4800,450,Tier 3,12.5,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0337,base,0,allowed_gender_selection
L0337__G_WOMEN,Roadster,Jeans,Women,user_selected,0,Denim,L,New,1,3,1,0,active_current_cycle,0,4800,450,Tier 3,12.5,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0337,explicit_women_allowed,0,allowed_gender_selection
L0337__G_MEN,Roadster,Jeans,Men,user_selected,0,Denim,L,New,1,3,1,0,active_current_cycle,0,4800,450,Tier 3,12.5,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0337,explicit_men_allowed,0,allowed_gender_selection
L0338,HRX,Activewear,Unisex,category_derived,0,Polyester,S,Like New,2,6,2,0,active_current_cycle,0,5200,350,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0338,base,0,allowed_gender_selection
L0338__G_WOMEN,HRX,Activewear,Women,user_selected,0,Polyester,S,Like New,2,6,2,0,active_current_cycle,0,5200,350,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0338,explicit_women_allowed,0,allowed_gender_selection
L0338__G_MEN,HRX,Activewear,Men,user_selected,0,Polyester,S,Like New,2,6,2,0,active_current_cycle,0,5200,350,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0338,explicit_men_allowed,0,allowed_gender_selection
L0339,Flying Machine,Jeans,Unisex,category_derived,0,Denim,M,Used,3,11,4,1,needs_reapproval_or_removal,0,5000,250,Tier 3,25.0,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,L0339,base,0,allowed_gender_selection
L0339__G_WOMEN,Flying Machine,Jeans,Women,user_selected,0,Denim,M,Used,3,11,4,1,needs_reapproval_or_removal,0,5000,250,Tier 3,25.0,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,L0339,explicit_women_allowed,0,allowed_gender_selection
L0339__G_MEN,Flying Machine,Jeans,Men,user_selected,0,Denim,M,Used,3,11,4,1,needs_reapproval_or_removal,0,5000,250,Tier 3,25.0,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20,L0339,explicit_men_allowed,0,allowed_gender_selection
L0340,Mufti,Shirt,Unisex,category_derived,0,Cotton,L,Like New,2,5,2,0,active_current_cycle,0,5300,400,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0340,base,0,allowed_gender_selection
L0340__G_WOMEN,Mufti,Shirt,Women,user_selected,0,Cotton,L,Like New,2,5,2,0,active_current_cycle,0,5300,400,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0340,explicit_women_allowed,0,allowed_gender_selection
L0340__G_MEN,Mufti,Shirt,Men,user_selected,0,Cotton,L,Like New,2,5,2,0,active_current_cycle,0,5300,400,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0340,explicit_men_allowed,0,allowed_gender_selection
L0341,Fabindia,Kurta,Unisex,category_derived,0,Linen,M,New,1,2,1,0,active_current_cycle,0,8500,1000,Tier 4,5.2632,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0341,base,0,allowed_gender_selection
L0341__G_WOMEN,Fabindia,Kurta,Women,user_selected,0,Linen,M,New,1,2,1,0,active_current_cycle,0,8500,1000,Tier 4,5.2632,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0341,explicit_women_allowed,0,allowed_gender_selection
L0341__G_MEN,Fabindia,Kurta,Men,user_selected,0,Linen,M,New,1,2,1,0,active_current_cycle,0,8500,1000,Tier 4,5.2632,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0341,explicit_men_allowed,0,allowed_gender_selection
L0342,Zara,Dress,Women,category_derived,0,Linen,S,Like New,2,6,2,0,active_current_cycle,0,9200,900,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0342,base,0,allowed_gender_selection
L0342__G_MEN,Zara,Dress,Men,user_selected,1,Linen,S,Like New,2,6,2,0,active_current_cycle,0,9200,900,Tier 4,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0342,explicit_men_conflict,1,gender_category_conflict_review
L0343,Nike,Activewear,Unisex,category_derived,0,Polyester,M,Used,3,10,4,1,needs_reapproval_or_removal,1,10000,600,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0343,base,0,allowed_gender_selection
L0343__G_WOMEN,Nike,Activewear,Women,user_selected,0,Polyester,M,Used,3,10,4,1,needs_reapproval_or_removal,1,10000,600,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0343,explicit_women_allowed,0,allowed_gender_selection
L0343__G_MEN,Nike,Activewear,Men,user_selected,0,Polyester,M,Used,3,10,4,1,needs_reapproval_or_removal,1,10000,600,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0343,explicit_men_allowed,0,allowed_gender_selection
L0344,Tommy Hilfiger,Shirt,Unisex,category_derived,0,Cotton,L,Like New,2,4,2,0,active_current_cycle,0,9800,1000,Tier 4,17.6471,8,4,12,24,76,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -12,L0344,base,0,allowed_gender_selection
L0344__G_WOMEN,Tommy Hilfiger,Shirt,Women,user_selected,0,Cotton,L,Like New,2,4,2,0,active_current_cycle,0,9800,1000,Tier 4,17.6471,8,4,12,24,76,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -12,L0344,explicit_women_allowed,0,allowed_gender_selection
L0344__G_MEN,Tommy Hilfiger,Shirt,Men,user_selected,0,Cotton,L,Like New,2,4,2,0,active_current_cycle,0,9800,1000,Tier 4,17.6471,8,4,12,24,76,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -12,L0344,explicit_men_allowed,0,allowed_gender_selection
L0345,Diesel,Jeans,Unisex,category_derived,0,Denim,M,New,1,2,1,0,active_current_cycle,0,11500,1400,Tier 4,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0345,base,0,allowed_gender_selection
L0345__G_WOMEN,Diesel,Jeans,Women,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,11500,1400,Tier 4,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0345,explicit_women_allowed,0,allowed_gender_selection
L0345__G_MEN,Diesel,Jeans,Men,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,11500,1400,Tier 4,16.6667,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0345,explicit_men_allowed,0,allowed_gender_selection
L0346,Raw Mango,Saree,Women,category_derived,0,Silk,S,Like New,2,6,2,0,active_current_cycle,0,22000,2500,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0346,base,0,allowed_gender_selection
L0346__G_MEN,Raw Mango,Saree,Men,user_selected,1,Silk,S,Like New,2,6,2,0,active_current_cycle,0,22000,2500,Tier 5,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0346,explicit_men_conflict,1,gender_category_conflict_review
L0347,Anita Dongre,Lehenga,Women,category_derived,0,Silk,M,Used,3,12,4,1,needs_reapproval_or_removal,0,24000,2000,Tier 5,5.2632,18,12,5,35,65,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -5,L0347,base,0,allowed_gender_selection
L0347__G_MEN,Anita Dongre,Lehenga,Men,user_selected,1,Silk,M,Used,3,12,4,1,needs_reapproval_or_removal,0,24000,2000,Tier 5,5.2632,18,12,5,35,65,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -5,L0347,explicit_men_conflict,1,gender_category_conflict_review
L0348,Sabyasachi,Saree,Women,category_derived,0,Silk,L,New,1,2,1,0,active_current_cycle,0,28000,4200,Tier 5,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0348,base,0,allowed_gender_selection
L0348__G_MEN,Sabyasachi,Saree,Men,user_selected,1,Silk,L,New,1,2,1,0,active_current_cycle,0,28000,4200,Tier 5,0.0,0,0,0,0,100,Approve,0,Review,1,Within expected quality and pricing tolerance,L0348,explicit_men_conflict,1,gender_category_conflict_review
L0349,Gucci,Jacket,Unisex,category_derived,0,Leather,M,Like New,2,5,2,0,active_current_cycle,0,32000,6000,Tier 5,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0349,base,0,allowed_gender_selection
L0349__G_WOMEN,Gucci,Jacket,Women,user_selected,0,Leather,M,Like New,2,5,2,0,active_current_cycle,0,32000,6000,Tier 5,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0349,explicit_women_allowed,0,allowed_gender_selection
L0349__G_MEN,Gucci,Jacket,Men,user_selected,0,Leather,M,Like New,2,5,2,0,active_current_cycle,0,32000,6000,Tier 5,50.0,8,4,30,42,58,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -30,L0349,explicit_men_allowed,0,allowed_gender_selection
L0350,Prada,Dress,Women,category_derived,0,Silk,S,Used,3,9,3,0,active_current_cycle,0,30000,2500,Tier 5,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0350,base,0,allowed_gender_selection
L0350__G_MEN,Prada,Dress,Men,user_selected,1,Silk,S,Used,3,9,3,0,active_current_cycle,0,30000,2500,Tier 5,0.0,18,8,0,26,74,Approve,0,Review,1,Condition penalty -18; Age penalty -8,L0350,explicit_men_conflict,1,gender_category_conflict_review
L0351,Easybuy,Shirt,Unisex,category_derived,0,Cotton,M,Like New,2,6,2,0,active_current_cycle,0,1400,90,Tier 2,12.5,8,4,12,24,76,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -12,L0351,base,0,allowed_gender_selection
L0351__G_WOMEN,Easybuy,Shirt,Women,user_selected,0,Cotton,M,Like New,2,6,2,0,active_current_cycle,0,1400,90,Tier 2,12.5,8,4,12,24,76,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -12,L0351,explicit_women_allowed,0,allowed_gender_selection
L0351__G_MEN,Easybuy,Shirt,Men,user_selected,0,Cotton,M,Like New,2,6,2,0,active_current_cycle,0,1400,90,Tier 2,12.5,8,4,12,24,76,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -12,L0351,explicit_men_allowed,0,allowed_gender_selection
L0352,Vishal Mega Mart,Top,Women,category_derived,0,Polyester,S,Used,3,10,4,1,needs_reapproval_or_removal,1,1500,60,Tier 2,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0352,base,0,allowed_gender_selection
L0352__G_MEN,Vishal Mega Mart,Top,Men,user_selected,1,Polyester,S,Used,3,10,4,1,needs_reapproval_or_removal,1,1500,60,Tier 2,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0352,explicit_men_conflict,1,gender_category_conflict_review
L0353,Rangriti,Kurta,Unisex,category_derived,0,Cotton,L,New,1,2,1,0,active_current_cycle,0,1800,130,Tier 2,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0353,base,0,allowed_gender_selection
L0353__G_WOMEN,Rangriti,Kurta,Women,user_selected,0,Cotton,L,New,1,2,1,0,active_current_cycle,0,1800,130,Tier 2,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0353,explicit_women_allowed,0,allowed_gender_selection
L0353__G_MEN,Rangriti,Kurta,Men,user_selected,0,Cotton,L,New,1,2,1,0,active_current_cycle,0,1800,130,Tier 2,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0353,explicit_men_allowed,0,allowed_gender_selection
L0354,Style Bazaar,Top,Women,category_derived,0,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,1200,80,Tier 1,33.3333,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0354,base,0,allowed_gender_selection
L0354__G_MEN,Style Bazaar,Top,Men,user_selected,1,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,1200,80,Tier 1,33.3333,8,4,20,32,68,Review,1,Review,1,Condition penalty -8; Age penalty -4; Price deviation penalty -20,L0354,explicit_men_conflict,1,gender_category_conflict_review
L0355,Zudio,Jeans,Unisex,category_derived,0,Denim,S,Used,3,9,3,0,active_current_cycle,0,1300,50,Tier 2,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0355,base,0,allowed_gender_selection
L0355__G_WOMEN,Zudio,Jeans,Women,user_selected,0,Denim,S,Used,3,9,3,0,active_current_cycle,0,1300,50,Tier 2,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0355,explicit_women_allowed,0,allowed_gender_selection
L0355__G_MEN,Zudio,Jeans,Men,user_selected,0,Denim,S,Used,3,9,3,0,active_current_cycle,0,1300,50,Tier 2,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0355,explicit_men_allowed,0,allowed_gender_selection
L0356,Soch,Saree,Women,category_derived,0,Silk,M,Like New,2,4,2,0,active_current_cycle,0,4000,350,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0356,base,0,allowed_gender_selection
L0356__G_MEN,Soch,Saree,Men,user_selected,1,Silk,M,Like New,2,4,2,0,active_current_cycle,0,4000,350,Tier 3,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0356,explicit_men_conflict,1,gender_category_conflict_review
L0357,Aurelia,Kurta,Unisex,category_derived,0,Cotton,L,New,1,3,1,0,active_current_cycle,0,3200,300,Tier 3,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0357,base,0,allowed_gender_selection
L0357__G_WOMEN,Aurelia,Kurta,Women,user_selected,0,Cotton,L,New,1,3,1,0,active_current_cycle,0,3200,300,Tier 3,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0357,explicit_women_allowed,0,allowed_gender_selection
L0357__G_MEN,Aurelia,Kurta,Men,user_selected,0,Cotton,L,New,1,3,1,0,active_current_cycle,0,3200,300,Tier 3,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0357,explicit_men_allowed,0,allowed_gender_selection
L0358,Libas,Dress,Women,category_derived,0,Linen,S,Used,3,11,4,1,needs_reapproval_or_removal,0,3500,200,Tier 3,17.6471,18,12,12,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -12,L0358,base,0,allowed_gender_selection
L0358__G_MEN,Libas,Dress,Men,user_selected,1,Linen,S,Used,3,11,4,1,needs_reapproval_or_removal,0,3500,200,Tier 3,17.6471,18,12,12,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -12,L0358,explicit_men_conflict,1,gender_category_conflict_review
L0359,Max Fashion,Jeans,Unisex,category_derived,0,Denim,M,Like New,2,6,2,0,active_current_cycle,0,2800,200,Tier 3,5.2632,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0359,base,0,allowed_gender_selection
L0359__G_WOMEN,Max Fashion,Jeans,Women,user_selected,0,Denim,M,Like New,2,6,2,0,active_current_cycle,0,2800,200,Tier 3,5.2632,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0359,explicit_women_allowed,0,allowed_gender_selection
L0359__G_MEN,Max Fashion,Jeans,Men,user_selected,0,Denim,M,Like New,2,6,2,0,active_current_cycle,0,2800,200,Tier 3,5.2632,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0359,explicit_men_allowed,0,allowed_gender_selection
L0360,Reliance Trends,Shirt,Unisex,category_derived,0,Cotton,XL,New,1,1,1,0,active_current_cycle,0,3000,300,Tier 3,20.0,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0360,base,0,allowed_gender_selection
L0360__G_WOMEN,Reliance Trends,Shirt,Women,user_selected,0,Cotton,XL,New,1,1,1,0,active_current_cycle,0,3000,300,Tier 3,20.0,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0360,explicit_women_allowed,0,allowed_gender_selection
L0360__G_MEN,Reliance Trends,Shirt,Men,user_selected,0,Cotton,XL,New,1,1,1,0,active_current_cycle,0,3000,300,Tier 3,20.0,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0360,explicit_men_allowed,0,allowed_gender_selection
L0361,Pantaloons,Top,Women,category_derived,0,Cotton,S,Like New,2,5,2,0,active_current_cycle,0,4500,350,Tier 3,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0361,base,0,allowed_gender_selection
L0361__G_MEN,Pantaloons,Top,Men,user_selected,1,Cotton,S,Like New,2,5,2,0,active_current_cycle,0,4500,350,Tier 3,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0361,explicit_men_conflict,1,gender_category_conflict_review
L0362,Roadster,Jeans,Unisex,category_derived,0,Denim,M,Used,3,8,3,0,active_current_cycle,0,4800,250,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0362,base,0,allowed_gender_selection
L0362__G_WOMEN,Roadster,Jeans,Women,user_selected,0,Denim,M,Used,3,8,3,0,active_current_cycle,0,4800,250,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0362,explicit_women_allowed,0,allowed_gender_selection
L0362__G_MEN,Roadster,Jeans,Men,user_selected,0,Denim,M,Used,3,8,3,0,active_current_cycle,0,4800,250,Tier 3,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0362,explicit_men_allowed,0,allowed_gender_selection
L0363,HRX,Activewear,Unisex,category_derived,0,Polyester,L,New,1,2,1,0,active_current_cycle,0,5500,550,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0363,base,0,allowed_gender_selection
L0363__G_WOMEN,HRX,Activewear,Women,user_selected,0,Polyester,L,New,1,2,1,0,active_current_cycle,0,5500,550,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0363,explicit_women_allowed,0,allowed_gender_selection
L0363__G_MEN,HRX,Activewear,Men,user_selected,0,Polyester,L,New,1,2,1,0,active_current_cycle,0,5500,550,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0363,explicit_men_allowed,0,allowed_gender_selection
