listing_id,source_listing_id,data_source,brand,category,gender,gender_source,gender_conflict_flag,material,size,condition,condition_token,age_months,age_bin_token,older_listing_flag,listing_lifecycle_action,age_policy_override_applied,original_price,provider_price,tier_primary,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,final_quality_score_0_100,final_listing_decision,decision_label,effective_listing_decision,effective_decision_label,final_reviewer_note,split_set,listing_parent_id,gender_variant_type,gender_policy_override_applied,gender_policy_reason
L0920,L0061,synthetic,Gucci,Jacket,Unisex,category_derived,0,Leather,M,Used,3,7,3,0,active_current_cycle,0,127884,9849,Tier 5,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,val,L0920,base,0,allowed_gender_selection
L0920__G_MEN,L0061,synthetic,Gucci,Jacket,Men,user_selected,0,Leather,M,Used,3,7,3,0,active_current_cycle,0,127884,9849,Tier 5,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,val,L0920,explicit_men_allowed,0,allowed_gender_selection
L0920__G_WOMEN,L0061,synthetic,Gucci,Jacket,Women,user_selected,0,Leather,M,Used,3,7,3,0,active_current_cycle,0,127884,9849,Tier 5,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,val,L0920,explicit_women_allowed,0,allowed_gender_selection
L0923,L0248,synthetic,Under Armour,Activewear,Unisex,category_derived,0,Polyester,L,Used,3,11,4,1,needs_reapproval_or_removal,0,11435,320,Tier 4,36.0,18,12,30,60,40,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -30; Older listing: needs reapproval/removal,train,L0923,base,0,allowed_gender_selection
L0923__G_MEN,L0248,synthetic,Under Armour,Activewear,Men,user_selected,0,Polyester,L,Used,3,11,4,1,needs_reapproval_or_removal,0,11435,320,Tier 4,36.0,18,12,30,60,40,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -30; Older listing: needs reapproval/removal,train,L0923,explicit_men_allowed,0,allowed_gender_selection
L0923__G_WOMEN,L0248,synthetic,Under Armour,Activewear,Women,user_selected,0,Polyester,L,Used,3,11,4,1,needs_reapproval_or_removal,0,11435,320,Tier 4,36.0,18,12,30,60,40,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -30; Older listing: needs reapproval/removal,train,L0923,explicit_women_allowed,0,allowed_gender_selection
L0925,L0261,synthetic,Prada,Dress,Women,category_derived,0,Silk,S,Used,3,9,3,0,active_current_cycle,0,28236,1586,Tier 5,16.5263,18,8,12,38,62,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -12,val,L0925,base,0,allowed_gender_selection
L0925__G_MEN,L0261,synthetic,Prada,Dress,Men,user_selected,1,Silk,S,Used,3,9,3,0,active_current_cycle,0,28236,1586,Tier 5,16.5263,18,8,12,38,62,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -12,val,L0925,explicit_men_conflict,1,gender_category_conflict_review
L0928,L0306,synthetic,Soch,Saree,Women,category_derived,0,Silk,L,Used,3,9,3,0,active_current_cycle,0,3759,109,Tier 3,35.8824,18,8,30,56,44,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -30,test,L0928,base,0,allowed_gender_selection
L0928__G_MEN,L0306,synthetic,Soch,Saree,Men,user_selected,1,Silk,L,Used,3,9,3,0,active_current_cycle,0,3759,109,Tier 3,35.8824,18,8,30,56,44,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -30,test,L0928,explicit_men_conflict,1,gender_category_conflict_review
L0931,L0181,synthetic,Red Tape,Shirt,Unisex,category_derived,0,Linen,S,Used,3,4,2,0,active_current_cycle,0,952,19,Tier 1,36.6667,18,4,30,52,48,Review,1,Review,1,Condition penalty -18; Age penalty -4; Price deviation penalty -30,train,L0931,base,0,allowed_gender_selection
L0931__G_MEN,L0181,synthetic,Red Tape,Shirt,Men,user_selected,0,Linen,S,Used,3,4,2,0,active_current_cycle,0,952,19,Tier 1,36.6667,18,4,30,52,48,Review,1,Review,1,Condition penalty -18; Age penalty -4; Price deviation penalty -30,train,L0931,explicit_men_allowed,0,allowed_gender_selection
L0931__G_WOMEN,L0181,synthetic,Red Tape,Shirt,Women,user_selected,0,Linen,S,Used,3,4,2,0,active_current_cycle,0,952,19,Tier 1,36.6667,18,4,30,52,48,Review,1,Review,1,Condition penalty -18; Age penalty -4; Price deviation penalty -30,train,L0931,explicit_women_allowed,0,allowed_gender_selection
L0932,L0282,synthetic,Libas,Kurta,Unisex,category_derived,0,Cotton,L,Used,3,10,4,1,needs_reapproval_or_removal,0,2951,132,Tier 3,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0932,base,0,allowed_gender_selection
L0932__G_MEN,L0282,synthetic,Libas,Kurta,Men,user_selected,0,Cotton,L,Used,3,10,4,1,needs_reapproval_or_removal,0,2951,132,Tier 3,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0932,explicit_men_allowed,0,allowed_gender_selection
L0932__G_WOMEN,L0282,synthetic,Libas,Kurta,Women,user_selected,0,Cotton,L,Used,3,10,4,1,needs_reapproval_or_removal,0,2951,132,Tier 3,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0932,explicit_women_allowed,0,allowed_gender_selection
L0934,L0209,synthetic,Libas,Dress,Women,category_derived,0,Linen,S,Used,3,12,4,1,needs_reapproval_or_removal,0,2859,1030,Tier 3,635.7143,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45; Older listing: needs reapproval/removal,train,L0934,base,0,allowed_gender_selection
L0934__G_MEN,L0209,synthetic,Libas,Dress,Men,user_selected,1,Linen,S,Used,3,12,4,1,needs_reapproval_or_removal,0,2859,1030,Tier 3,635.7143,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45; Older listing: needs reapproval/removal,train,L0934,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0937,L0325,synthetic,Versace,Dress,Women,category_derived,0,Silk,M,Used,3,5,2,0,active_current_cycle,0,32881,4047,Tier 5,26.4688,18,4,20,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -4; Price deviation penalty -20,train,L0937,base,0,allowed_gender_selection
L0937__G_MEN,L0325,synthetic,Versace,Dress,Men,user_selected,1,Silk,M,Used,3,5,2,0,active_current_cycle,0,32881,4047,Tier 5,26.4688,18,4,20,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -4; Price deviation penalty -20,train,L0937,explicit_men_conflict,1,gender_category_conflict_review
L0939,L0182,synthetic,H&M,Dress,Women,category_derived,0,Cotton,S,Used,3,11,4,1,needs_reapproval_or_removal,0,1527,37,Tier 2,26.0,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,val,L0939,base,0,allowed_gender_selection
L0939__G_MEN,L0182,synthetic,H&M,Dress,Men,user_selected,1,Cotton,S,Used,3,11,4,1,needs_reapproval_or_removal,0,1527,37,Tier 2,26.0,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,val,L0939,explicit_men_conflict,1,gender_category_conflict_review
L0941,L0317,synthetic,Mango,Dress,Women,category_derived,0,Linen,M,Used,3,10,4,1,needs_reapproval_or_removal,0,10720,904,Tier 4,29.1429,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0941,base,0,allowed_gender_selection
L0941__G_MEN,L0317,synthetic,Mango,Dress,Men,user_selected,1,Linen,M,Used,3,10,4,1,needs_reapproval_or_removal,0,10720,904,Tier 4,29.1429,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0941,explicit_men_conflict,1,gender_category_conflict_review
L0942,L0278,synthetic,Rangriti,Kurta,Unisex,category_derived,0,Cotton,XL,Used,3,9,3,0,active_current_cycle,0,1738,626,Tier 2,794.2857,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,val,L0942,base,0,allowed_gender_selection
L0942__G_MEN,L0278,synthetic,Rangriti,Kurta,Men,user_selected,0,Cotton,XL,Used,3,9,3,0,active_current_cycle,0,1738,626,Tier 2,794.2857,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,val,L0942,explicit_men_allowed,0,allowed_gender_selection
L0942__G_WOMEN,L0278,synthetic,Rangriti,Kurta,Women,user_selected,0,Cotton,XL,Used,3,9,3,0,active_current_cycle,0,1738,626,Tier 2,794.2857,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,val,L0942,explicit_women_allowed,0,allowed_gender_selection
L0951,L0154,synthetic,Manish Malhotra,Lehenga,Women,category_derived,0,Silk,M,Used,3,12,4,1,needs_reapproval_or_removal,0,79004,4016,Tier 5,18.0408,18,12,12,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -12; Older listing: needs reapproval/removal,train,L0951,base,0,allowed_gender_selection
L0951__G_MEN,L0154,synthetic,Manish Malhotra,Lehenga,Men,user_selected,1,Silk,M,Used,3,12,4,1,needs_reapproval_or_removal,0,79004,4016,Tier 5,18.0408,18,12,12,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -12; Older listing: needs reapproval/removal,train,L0951,explicit_men_conflict,1,gender_category_conflict_review
L0952,L0131,synthetic,Fabindia,Kurta,Unisex,category_derived,0,Cotton,M,Used,3,10,4,1,needs_reapproval_or_removal,0,3331,149,Tier 3,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0952,base,0,allowed_gender_selection
L0952__G_MEN,L0131,synthetic,Fabindia,Kurta,Men,user_selected,0,Cotton,M,Used,3,10,4,1,needs_reapproval_or_removal,0,3331,149,Tier 3,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0952,explicit_men_allowed,0,allowed_gender_selection
L0952__G_WOMEN,L0131,synthetic,Fabindia,Kurta,Women,user_selected,0,Cotton,M,Used,3,10,4,1,needs_reapproval_or_removal,0,3331,149,Tier 3,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0952,explicit_women_allowed,0,allowed_gender_selection
L0953,L0287,synthetic,Roadster,Jeans,Unisex,category_derived,0,Denim,M,Used,3,13,4,1,needs_reapproval_or_removal,0,3599,129,Tier 3,0.0,18,16,0,34,66,Review,1,Review,1,Condition penalty -18; Age penalty -16; Older listing: needs reapproval/removal,val,L0953,base,0,allowed_gender_selection
L0953__G_MEN,L0287,synthetic,Roadster,Jeans,Men,user_selected,0,Denim,M,Used,3,13,4,1,needs_reapproval_or_removal,0,3599,129,Tier 3,0.0,18,16,0,34,66,Review,1,Review,1,Condition penalty -18; Age penalty -16; Older listing: needs reapproval/removal,val,L0953,explicit_men_allowed,0,allowed_gender_selection
L0953__G_WOMEN,L0287,synthetic,Roadster,Jeans,Women,user_selected,0,Denim,M,Used,3,13,4,1,needs_reapproval_or_removal,0,3599,129,Tier 3,0.0,18,16,0,34,66,Review,1,Review,1,Condition penalty -18; Age penalty -16; Older listing: needs reapproval/removal,val,L0953,explicit_women_allowed,0,allowed_gender_selection
L0955,L0117,synthetic,Anita Dongre,Lehenga,Women,category_derived,0,Silk,S,Used,3,13,4,1,needs_reapproval_or_removal,0,18567,1994,Tier 5,32.9333,18,16,20,54,46,Review,1,Review,1,Condition penalty -18; Age penalty -16; Price deviation penalty -20; Older listing: needs reapproval/removal,test,L0955,base,0,allowed_gender_selection
L0955__G_MEN,L0117,synthetic,Anita Dongre,Lehenga,Men,user_selected,1,Silk,S,Used,3,13,4,1,needs_reapproval_or_removal,0,18567,1994,Tier 5,32.9333,18,16,20,54,46,Review,1,Review,1,Condition penalty -18; Age penalty -16; Price deviation penalty -20; Older listing: needs reapproval/removal,test,L0955,explicit_men_conflict,1,gender_category_conflict_review
L0962,L0234,synthetic,AND,Dress,Women,category_derived,0,Linen,M,New,1,6,2,0,active_current_cycle,0,7182,1031,Tier 4,37.4667,0,4,30,34,66,Review,1,Review,1,Age penalty -4; Price deviation penalty -30,train,L0962,base,0,allowed_gender_selection
L0962__G_MEN,L0234,synthetic,AND,Dress,Men,user_selected,1,Linen,M,New,1,6,2,0,active_current_cycle,0,7182,1031,Tier 4,37.4667,0,4,30,34,66,Review,1,Review,1,Age penalty -4; Price deviation penalty -30,train,L0962,explicit_men_conflict,1,gender_category_conflict_review
L0963,L0247,synthetic,Asics,Activewear,Unisex,category_derived,0,Polyester,M,Used,3,10,4,1,needs_reapproval_or_removal,0,8668,318,Tier 4,20.5,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0963,base,0,allowed_gender_selection
L0963__G_MEN,L0247,synthetic,Asics,Activewear,Men,user_selected,0,Polyester,M,Used,3,10,4,1,needs_reapproval_or_removal,0,8668,318,Tier 4,20.5,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0963,explicit_men_allowed,0,allowed_gender_selection
L0963__G_WOMEN,L0247,synthetic,Asics,Activewear,Women,user_selected,0,Polyester,M,Used,3,10,4,1,needs_reapproval_or_removal,0,8668,318,Tier 4,20.5,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0963,explicit_women_allowed,0,allowed_gender_selection
L0964,L0001,synthetic,Sabyasachi,Ethnic Wear,Unisex,category_derived,0,Silk,M,Used,3,8,3,0,active_current_cycle,0,87555,4262,Tier 5,31.2581,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,test,L0964,base,0,allowed_gender_selection
L0964__G_MEN,L0001,synthetic,Sabyasachi,Ethnic Wear,Men,user_selected,0,Silk,M,Used,3,8,3,0,active_current_cycle,0,87555,4262,Tier 5,31.2581,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,test,L0964,explicit_men_allowed,0,allowed_gender_selection
L0964__G_WOMEN,L0001,synthetic,Sabyasachi,Ethnic Wear,Women,user_selected,0,Silk,M,Used,3,8,3,0,active_current_cycle,0,87555,4262,Tier 5,31.2581,18,8,20,46,54,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -20,test,L0964,explicit_women_allowed,0,allowed_gender_selection
L0969,L0373,synthetic,Tarun Tahiliani,Lehenga,Women,category_derived,0,Silk,S,Used,3,10,4,1,needs_reapproval_or_removal,0,29385,2367,Tier 5,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0969,base,0,allowed_gender_selection
L0969__G_MEN,L0373,synthetic,Tarun Tahiliani,Lehenga,Men,user_selected,1,Silk,S,Used,3,10,4,1,needs_reapproval_or_removal,0,29385,2367,Tier 5,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0969,explicit_men_conflict,1,gender_category_conflict_review
L0970,L0256,synthetic,Tarun Tahiliani,Lehenga,Women,category_derived,0,Silk,XL,Used,3,6,2,0,active_current_cycle,0,27137,9770,Tier 5,248.9286,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,val,L0970,base,0,allowed_gender_selection
L0970__G_MEN,L0256,synthetic,Tarun Tahiliani,Lehenga,Men,user_selected,1,Silk,XL,Used,3,6,2,0,active_current_cycle,0,27137,9770,Tier 5,248.9286,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,val,L0970,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0973,L0102,synthetic,Style Bazaar,Top,Women,category_derived,0,Polyester,XL,Used,3,12,4,1,needs_reapproval_or_removal,0,339,10,Tier 1,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0973,base,0,allowed_gender_selection
L0973__G_MEN,L0102,synthetic,Style Bazaar,Top,Men,user_selected,1,Polyester,XL,Used,3,12,4,1,needs_reapproval_or_removal,0,339,10,Tier 1,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0973,explicit_men_conflict,1,gender_category_conflict_review
L0974,L0349,synthetic,Gucci,Jacket,Unisex,category_derived,0,Leather,S,Used,3,4,2,0,active_current_cycle,0,28524,5645,Tier 5,101.6071,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,val,L0974,base,0,allowed_gender_selection
L0974__G_MEN,L0349,synthetic,Gucci,Jacket,Men,user_selected,0,Leather,S,Used,3,4,2,0,active_current_cycle,0,28524,5645,Tier 5,101.6071,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,val,L0974,explicit_men_allowed,0,allowed_gender_selection
L0974__G_WOMEN,L0349,synthetic,Gucci,Jacket,Women,user_selected,0,Leather,S,Used,3,4,2,0,active_current_cycle,0,28524,5645,Tier 5,101.6071,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,val,L0974,explicit_women_allowed,0,allowed_gender_selection
L0984,L0135,synthetic,Zara,Jacket,Unisex,category_derived,0,Denim,M,Like New,2,9,3,0,active_current_cycle,0,5365,221,Tier 4,36.8571,8,8,30,46,54,Review,1,Review,1,Condition penalty -8; Age penalty -8; Price deviation penalty -30,train,L0984,base,0,allowed_gender_selection
L0984__G_MEN,L0135,synthetic,Zara,Jacket,Men,user_selected,0,Denim,M,Like New,2,9,3,0,active_current_cycle,0,5365,221,Tier 4,36.8571,8,8,30,46,54,Review,1,Review,1,Condition penalty -8; Age penalty -8; Price deviation penalty -30,train,L0984,explicit_men_allowed,0,allowed_gender_selection
L0984__G_WOMEN,L0135,synthetic,Zara,Jacket,Women,user_selected,0,Denim,M,Like New,2,9,3,0,active_current_cycle,0,5365,221,Tier 4,36.8571,8,8,30,46,54,Review,1,Review,1,Condition penalty -8; Age penalty -8; Price deviation penalty -30,train,L0984,explicit_women_allowed,0,allowed_gender_selection
L0985,L0318,synthetic,Adidas,Jacket,Unisex,category_derived,0,Polyester,XS,New,1,1,1,0,active_current_cycle,0,9868,3553,Tier 4,223.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0985,base,0,allowed_gender_selection
L0985__G_MEN,L0318,synthetic,Adidas,Jacket,Men,user_selected,0,Polyester,XS,New,1,1,1,0,active_current_cycle,0,9868,3553,Tier 4,223.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0985,explicit_men_allowed,0,allowed_gender_selection
L0985__G_WOMEN,L0318,synthetic,Adidas,Jacket,Women,user_selected,0,Polyester,XS,New,1,1,1,0,active_current_cycle,0,9868,3553,Tier 4,223.0,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,train,L0985,explicit_women_allowed,0,allowed_gender_selection
L0986,L0098,synthetic,Rohit Bal,Ethnic Wear,Unisex,category_derived,0,Silk,L,Used,3,6,2,0,active_current_cycle,0,46080,4283,Tier 5,0.0,18,4,0,22,78,Approve,0,Approve,0,Condition penalty -18; Age penalty -4,train,L0986,base,0,allowed_gender_selection
L0986__G_MEN,L0098,synthetic,Rohit Bal,Ethnic Wear,Men,user_selected,0,Silk,L,Used,3,6,2,0,active_current_cycle,0,46080,4283,Tier 5,0.0,18,4,0,22,78,Approve,0,Approve,0,Condition penalty -18; Age penalty -4,train,L0986,explicit_men_allowed,0,allowed_gender_selection
L0986__G_WOMEN,L0098,synthetic,Rohit Bal,Ethnic Wear,Women,user_selected,0,Silk,L,Used,3,6,2,0,active_current_cycle,0,46080,4283,Tier 5,0.0,18,4,0,22,78,Approve,0,Approve,0,Condition penalty -18; Age penalty -4,train,L0986,explicit_women_allowed,0,allowed_gender_selection
L0988,L0104,synthetic,AND,Dress,Women,category_derived,0,Cotton,M,Like New,2,4,2,0,active_current_cycle,0,5248,1890,Tier 4,278.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0988,base,0,allowed_gender_selection
L0988__G_MEN,L0104,synthetic,AND,Dress,Men,user_selected,1,Cotton,M,Like New,2,4,2,0,active_current_cycle,0,5248,1890,Tier 4,278.0,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0988,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
